,incident_num,date_time,day_of_week,address_number_primary,address_dir_primary,address_road_primary,address_sfx_primary,address_dir_intersecting,address_road_intersecting,address_sfx_intersecting,call_type,disposition,beat,priority,address_number_primary_str,Address
29611,E23010031711,2023-01-23 10:58:34,2,7300,,CALLE CRISTOBAL,,,,,CW,K,242,1,7300,"7300 CALLE CRISTOBAL San Diego, California"
29612,E23010031713,2023-01-23 11:03:58,2,800,,TWINING,AVE,,,,SCHOOL,O,723,4,800,"800 TWINING AVE San Diego, California"
29613,E23010031714,2023-01-23 11:04:21,2,1400,,BROADWAY,,,,,1021,K,521,3,1400,"1400 BROADWAY San Diego, California"
29614,E23010031715,2023-01-23 11:05:27,2,4600,,CARMEL MOUNTAIN,RD,,,,10852C,R,934,2,4600,"4600 CARMEL MOUNTAIN RD San Diego, California"
29615,E23010031716,2023-01-23 11:05:30,2,300,,BONAIR,ST,,,,1186,K,124,3,300,"300 BONAIR ST San Diego, California"
29616,E23010031717,2023-01-23 11:05:52,2,5000,,NEWPORT,AVE,,,,1150,K,614,2,5000,"5000 NEWPORT AVE San Diego, California"
29617,E23010031718,2023-01-23 11:06:55,2,4200,,CAMINO DEL RIO NORTH,,,,,459R,R,321,3,4200,"4200 CAMINO DEL RIO NORTH San Diego, California"
29618,E23010031719,2023-01-23 11:07:14,2,600,,ROBINSON,AVE,,,,1016,A,627,2,600,"600 ROBINSON AVE San Diego, California"
29619,E23010031720,2023-01-23 11:08:16,2,0,,04TH,AVE,,MONTECITO,,11-8,K,627,0,,"04TH AVE San Diego, California"
29620,E23010031721,2023-01-23 11:09:03,2,200,W,ARBOR,DR,,,,530,R,627,9,200,"200 W ARBOR DR San Diego, California"
29621,E23010031722,2023-01-23 11:10:08,2,4800,,DOLIVA,DR,,,,242R,K,111,2,4800,"4800 DOLIVA DR San Diego, California"
29622,E23010031723,2023-01-23 11:10:22,2,600,,LORING,ST,,,,5150,K,122,2,600,"600 LORING ST San Diego, California"
29623,E23010031724,2023-01-23 11:12:44,2,4600,,CLAIREMONT,DR,,,,10852,K,114,1,4600,"4600 CLAIREMONT DR San Diego, California"
29624,E23010031727,2023-01-23 11:14:56,2,3900,,04TH,AVE,,,,415,K,627,2,3900,"3900 04TH AVE San Diego, California"
29625,E23010031728,2023-01-23 11:14:59,2,1200,S,32ND,ST,,,,10851E,CAN,511,3,1200,"1200 S 32ND ST San Diego, California"
29626,E23010031729,2023-01-23 11:17:42,2,6500,,MALLARD,ST,,,,530,CAN,433,9,6500,"6500 MALLARD ST San Diego, California"
29627,E23010031730,2023-01-23 11:19:10,2,8300,,SAINT ANDREWS,AVE,,,,SELENF,O,713,3,8300,"8300 SAINT ANDREWS AVE San Diego, California"
29628,E23010031731,2023-01-23 11:20:35,2,0,,11TH,AVE,,K,,415,K,541,2,,"11TH AVE San Diego, California"
29629,E23010031732,2023-01-23 11:20:56,2,5000,,LOGAN,AVE,,,,459A,K,446,3,5000,"5000 LOGAN AVE San Diego, California"
29630,E23010031733,2023-01-23 11:21:11,2,10100,,AVENIDA MAGNIFICA,,,,,1153,K,241,2,10100,"10100 AVENIDA MAGNIFICA San Diego, California"
29631,E23010031734,2023-01-23 11:21:18,2,1400,,BROADWAY,,,,,FOUND,R,521,4,1400,"1400 BROADWAY San Diego, California"
29632,E23010031736,2023-01-23 11:22:21,2,4700,,KANSAS,ST,,,,SELENF,R,813,3,4700,"4700 KANSAS ST San Diego, California"
29633,E23010031738,2023-01-23 11:22:58,2,2000,,RIMBEY,AVE,,,,SCHOOL,O,721,4,2000,"2000 RIMBEY AVE San Diego, California"
29634,E23010031739,2023-01-23 11:23:27,2,2300,,GROVE,AVE,,,,10851R,K,722,2,2300,"2300 GROVE AVE San Diego, California"
29635,E23010031740,2023-01-23 11:23:51,2,1200,,SUNSET CLIFFS,BLV,,,,T,K,618,2,1200,"1200 SUNSET CLIFFS BLV San Diego, California"
29636,E23010031741,2023-01-23 11:24:00,2,4100,,WEST POINT LOMA,BLV,,,,586,CAN,613,2,4100,"4100 WEST POINT LOMA BLV San Diego, California"
29637,E23010031742,2023-01-23 11:24:50,2,1700,,03RD,AVE,,,,CW,K,529,1,1700,"1700 03RD AVE San Diego, California"
29638,E23010031743,2023-01-23 11:25:34,2,1200,,IMPERIAL,AVE,,,,1140OD,K,541,0,1200,"1200 IMPERIAL AVE San Diego, California"
29639,E23010031745,2023-01-23 11:26:12,2,3700,,ROSECRANS,ST,,,,10851,A,611,1,3700,"3700 ROSECRANS ST San Diego, California"
29640,E23010031746,2023-01-23 11:27:24,2,3800,,JUST,ST,,,,459C,K,723,2,3800,"3800 JUST ST San Diego, California"
29641,E23010031747,2023-01-23 11:29:32,2,2700,,OTAY PACIFIC,DR,,,,10851R,R,713,2,2700,"2700 OTAY PACIFIC DR San Diego, California"
29642,E23010031748,2023-01-23 11:30:26,2,2400,,GENESEE,AVE,,,,MPSSTP,O,621,2,2400,"2400 GENESEE AVE San Diego, California"
29643,E23010031749,2023-01-23 11:30:48,2,9800,,GENESEE,AVE,,,,20002R,R,115,3,9800,"9800 GENESEE AVE San Diego, California"
29644,E23010031750,2023-01-23 11:30:54,2,9200,,GOLD COAST,DR,,,,FOUND,W,242,4,9200,"9200 GOLD COAST DR San Diego, California"
29645,E23010031751,2023-01-23 11:31:27,2,0,,MARKET,ST,,47TH,,T,K,445,2,,"MARKET ST San Diego, California"
29646,E23010031752,2023-01-23 11:31:47,2,600,W,WASHINGTON,AVE,,,,FU,K,-1,2,600,"600 W WASHINGTON AVE San Diego, California"
29647,E23010031753,2023-01-23 11:33:25,2,3100,,SPORTS ARENA,BLV,,,,415,K,611,2,3100,"3100 SPORTS ARENA BLV San Diego, California"
29648,E23010031754,2023-01-23 11:34:16,2,6600,,JOUGLARD,ST,,,,CW,K,437,1,6600,"6600 JOUGLARD ST San Diego, California"
29649,E23010031756,2023-01-23 11:36:07,2,4600,,C,ST,,,,C5,W,445,2,4600,"4600 C ST San Diego, California"
29650,E23010031757,2023-01-23 11:37:18,2,1000,,SANTA CLARA,PL,,,,415,K,121,2,1000,"1000 SANTA CLARA PL San Diego, California"
29651,E23010031758,2023-01-23 11:38:58,2,0,,COLLEGE,AVE,,CRESITA,,11-8,K,327,0,,"COLLEGE AVE San Diego, California"
29652,E23010031759,2023-01-23 11:39:50,2,9600,,GRANITE RIDGE,DR,,,,911,CAN,311,1,9600,"9600 GRANITE RIDGE DR San Diego, California"
29653,E23010031761,2023-01-23 11:41:32,2,5000,,CHOLLAS,PKY,,,,20002,CAN,451,1,5000,"5000 CHOLLAS PKY San Diego, California"
29654,E23010031762,2023-01-23 11:42:13,2,6300,,HOLABIRD,ST,,,,459A,CAN,321,2,6300,"6300 HOLABIRD ST San Diego, California"
29655,E23010031763,2023-01-23 11:42:25,2,9300,,MIRA MESA,BLV,,,,415,K,242,2,9300,"9300 MIRA MESA BLV San Diego, California"
29656,E23010031764,2023-01-23 11:42:36,2,5300,,ADOBE FALLS,RD,,,,586,O,323,4,5300,"5300 ADOBE FALLS RD San Diego, California"
29657,E23010031765,2023-01-23 11:42:47,2,3100,,PLANTEL,WAY,,,,T,O,712,2,3100,"3100 PLANTEL WAY San Diego, California"
29658,E23010031766,2023-01-23 11:43:24,2,1300,,PARK,ROW,,,,11-8,A,124,0,1300,"1300 PARK ROW San Diego, California"
29659,E23010031767,2023-01-23 11:43:38,2,2100,,IRIS,AVE,,,,594,K,722,2,2100,"2100 IRIS AVE San Diego, California"
29660,E23010031768,2023-01-23 11:44:14,2,10300,,VISTA SORRENTO,PKY,,,,MTG,K,931,4,10300,"10300 VISTA SORRENTO PKY San Diego, California"
29661,E23010031769,2023-01-23 11:44:48,2,2100,,IMPERIAL,AVE,,,,242,K,512,1,2100,"2100 IMPERIAL AVE San Diego, California"
29662,E23010031770,2023-01-23 11:45:04,2,2400,,SUNSET CLIFFS,BLV,,,,FU,O,614,2,2400,"2400 SUNSET CLIFFS BLV San Diego, California"
29663,E23010031771,2023-01-23 11:46:25,2,6800,,MISSION GORGE,RD,,,,PLATE,R,322,2,6800,"6800 MISSION GORGE RD San Diego, California"
29664,E23010031772,2023-01-23 11:47:23,2,4000,,05TH,AVE,,,,911,CAN,627,1,4000,"4000 05TH AVE San Diego, California"
29665,E23010031773,2023-01-23 11:47:28,2,3500,,FAIRMOUNT,AVE,,,,459A,K,833,2,3500,"3500 FAIRMOUNT AVE San Diego, California"
29666,E23010031774,2023-01-23 11:47:28,2,7500,,FLANDERS,DR,,,,FD,K,242,2,7500,"7500 FLANDERS DR San Diego, California"
29667,E23010031775,2023-01-23 11:48:42,2,4900,,UNIVERSITY,AVE,,,,FU,K,828,2,4900,"4900 UNIVERSITY AVE San Diego, California"
29668,E23010031776,2023-01-23 11:49:57,2,3300,,TAUSSIG,ST,,,,SCHOOL,K,312,4,3300,"3300 TAUSSIG ST San Diego, California"
29669,E23010031777,2023-01-23 11:50:02,2,2100,,PAN AMERICAN,PLZ,,,,FD,K,531,2,2100,"2100 PAN AMERICAN PLZ San Diego, California"
29670,E23010031778,2023-01-23 11:50:22,2,8400,,MIRACREST,PL,,,,1160,K,931,2,8400,"8400 MIRACREST PL San Diego, California"
29671,E23010031779,2023-01-23 11:50:28,2,5000,,ARTESIAN,ST,,,,1185,O,114,3,5000,"5000 ARTESIAN ST San Diego, California"
29672,E23010031780,2023-01-23 11:51:22,2,0,,MIRAMAR,RD,,CAMINO SANTA FE,,1160,DUP,931,2,,"MIRAMAR RD San Diego, California"
29673,E23010031781,2023-01-23 11:52:46,2,6300,,QUILLAN,ST,,,,10851R,R,621,2,6300,"6300 QUILLAN ST San Diego, California"
29674,E23010031782,2023-01-23 11:53:03,2,300,,PARK,BLV,,,,211A,CAN,521,1,300,"300 PARK BLV San Diego, California"
29675,E23010031783,2023-01-23 11:53:12,2,4300,,HILL,ST,,,,SELENF,K,618,3,4300,"4300 HILL ST San Diego, California"
29676,E23010031784,2023-01-23 11:53:43,2,4000,,WABASH,AVE,,,,530,W,838,4,4000,"4000 WABASH AVE San Diego, California"
29677,E23010031785,2023-01-23 11:54:25,2,0,,CLAIREMONT MESA,BLV,,STATE ROUTE 163 NB,,T,O,313,2,,"CLAIREMONT MESA BLV San Diego, California"
29678,E23010031786,2023-01-23 11:54:53,2,1100,,UNION,ST,,,,COURT,K,524,4,1100,"1100 UNION ST San Diego, California"
29679,E23010031787,2023-01-23 11:55:44,2,2700,,03RD,AVE,,,,459A,X,529,2,2700,"2700 03RD AVE San Diego, California"
29680,E23010031788,2023-01-23 11:56:02,2,1200,,09TH,AVE,,,,422R,R,524,2,1200,"1200 09TH AVE San Diego, California"
29681,E23010031789,2023-01-23 11:57:18,2,3200,,BALBOA,DR,,,,FU,K,531,2,3200,"3200 BALBOA DR San Diego, California"
29682,E23010031790,2023-01-23 11:57:54,2,0,,CHAMOUNE,AVE,,ORANGE,,T,K,831,2,,"CHAMOUNE AVE San Diego, California"
29683,E23010031791,2023-01-23 11:59:34,2,300,,61ST,ST,,,,CW,O,452,1,300,"300 61ST ST San Diego, California"
29684,E23010031792,2023-01-23 11:59:39,2,16900,,VIA DEL CAMPO,,,,,422R,R,234,2,16900,"16900 VIA DEL CAMPO San Diego, California"
29685,E23010031793,2023-01-23 12:01:37,2,14900,,AVENIDA VENUSTO,,,,,5150V,R,234,1,14900,"14900 AVENIDA VENUSTO San Diego, California"
29686,E23010031794,2023-01-23 12:01:44,2,0,,16TH (SB),ST,,DAHLIA (SB),,1016,A,721,2,,"16TH (SB) ST San Diego, California"
29687,E23010031795,2023-01-23 12:02:30,2,4500,,BANCROFT,ST,,,,1185,W,811,3,4500,"4500 BANCROFT ST San Diego, California"
29688,E23010031796,2023-01-23 12:02:32,2,1400,,ORO VISTA,RD,,,,5150,O,722,2,1400,"1400 ORO VISTA RD San Diego, California"
29689,E23010031797,2023-01-23 12:02:55,2,1100,,EUCLID,AVE,,,,T,K,445,2,1100,"1100 EUCLID AVE San Diego, California"
29690,E23010031798,2023-01-23 12:02:59,2,4300,,MURPHY CANYON,RD,,,,MTG,O,313,4,4300,"4300 MURPHY CANYON RD San Diego, California"
29691,E23010031799,2023-01-23 12:04:17,2,4900,,COLLEGE,AVE,,,,1151,K,327,2,4900,"4900 COLLEGE AVE San Diego, California"
29692,E23010031800,2023-01-23 12:04:30,2,0,,10TH,AVE,,A,,T,K,524,2,,"10TH AVE San Diego, California"
29693,E23010031801,2023-01-23 12:04:46,2,6800,,BENJAMIN HOLT,RD,,,,FOOT,K,437,3,6800,"6800 BENJAMIN HOLT RD San Diego, California"
29694,E23010031802,2023-01-23 12:04:47,2,1600,,EL PRADO,,,,,SELENF,K,531,3,1600,"1600 EL PRADO San Diego, California"
29695,E23010031803,2023-01-23 12:06:56,2,5100,,IMPERIAL,AVE,,,,594,A,432,2,5100,"5100 IMPERIAL AVE San Diego, California"
29696,E23010031804,2023-01-23 12:07:07,2,1300,,GARNET,AVE,,,,MPSSTP,O,122,2,1300,"1300 GARNET AVE San Diego, California"
29697,E23010031805,2023-01-23 12:07:07,2,6600,,ALVARADO,RD,,,,415PP,K,327,2,6600,"6600 ALVARADO RD San Diego, California"
29698,E23010031806,2023-01-23 12:07:16,2,1800,,54TH,ST,,,,T,O,451,2,1800,"1800 54TH ST San Diego, California"
29699,E23010031807,2023-01-23 12:07:50,2,1800,,EUCLID,AVE,,,,5150,U,451,2,1800,"1800 EUCLID AVE San Diego, California"
29700,E23010031808,2023-01-23 12:11:20,2,6300,,RANCHO MISSION,RD,,,,1146,R,321,0,6300,"6300 RANCHO MISSION RD San Diego, California"
29701,E23010031809,2023-01-23 12:12:27,2,4100,,PARK,BLV,,,,FU,O,624,2,4100,"4100 PARK BLV San Diego, California"
29702,E23010031810,2023-01-23 12:14:08,2,3300,,NORTH HARBOR,DR,,,,MP,W,611,2,3300,"3300 NORTH HARBOR DR San Diego, California"
29703,E23010031811,2023-01-23 12:14:16,2,400,W,BEECH,ST,,,,488R,R,528,9,400,"400 W BEECH ST San Diego, California"
29704,E23010031812,2023-01-23 12:15:15,2,5200,,GAINES,ST,,,,FD,O,622,2,5200,"5200 GAINES ST San Diego, California"
29705,E23010031813,2023-01-23 12:16:34,2,3700,,AMARYLLIS,DR,,,,SLEEPER,K,612,3,3700,"3700 AMARYLLIS DR San Diego, California"
29706,E23010031814,2023-01-23 12:17:42,2,800,,08TH,AVE,,,,SELENF,K,524,3,800,"800 08TH AVE San Diego, California"
29707,E23010031815,2023-01-23 12:18:26,2,1100,,LAURISTON,DR,,,,CC,O,723,3,1100,"1100 LAURISTON DR San Diego, California"
29708,E23010031816,2023-01-23 12:19:08,2,3400,,RIVIERA,DR,,,,FU,O,122,2,3400,"3400 RIVIERA DR San Diego, California"
29709,E23010031817,2023-01-23 12:19:15,2,4100,,STETTLER,WAY,,,,1147,K,115,0,4100,"4100 STETTLER WAY San Diego, California"
29710,E23010031818,2023-01-23 12:20:55,2,900,,KELTON,RD,,,,415,DUP,431,2,900,"900 KELTON RD San Diego, California"
29711,E23010031819,2023-01-23 12:21:09,2,3200,,06TH,AVE,,,,CW,K,529,1,3200,"3200 06TH AVE San Diego, California"
29712,E23010031820,2023-01-23 12:21:11,2,13000,,PASEO LUCIDO,,,,,MTG,K,234,4,13000,"13000 PASEO LUCIDO San Diego, California"
29713,E23010031821,2023-01-23 12:21:41,2,0,,14TH,ST,,K,,FOOT,K,521,3,,"14TH ST San Diego, California"
29714,E23010031822,2023-01-23 12:22:14,2,300,,PARK,BLV,,,,211A,U,521,1,300,"300 PARK BLV San Diego, California"
29715,E23010031823,2023-01-23 12:22:23,2,2100,,DEL MAR HEIGHTS,RD,,,,459A,U,933,2,2100,"2100 DEL MAR HEIGHTS RD San Diego, California"
29716,E23010031824,2023-01-23 12:24:31,2,600,E,SAN YSIDRO,BLV,,,,415,K,712,2,600,"600 E SAN YSIDRO BLV San Diego, California"
29717,E23010031825,2023-01-23 12:24:34,2,400,,VIRGINIA (SB),AVE,,,,242,K,712,1,400,"400 VIRGINIA (SB) AVE San Diego, California"
29718,E23010031826,2023-01-23 12:24:58,2,2500,,ELM,AVE,,,,SCHOOL,O,724,4,2500,"2500 ELM AVE San Diego, California"
29719,E23010031827,2023-01-23 12:26:31,2,0,,16TH (SB),ST,,DAHLIA (SB),,FD,R,721,2,,"16TH (SB) ST San Diego, California"
29720,E23010031828,2023-01-23 12:26:40,2,1600,,POLK,AVE,,,,FU,O,624,2,1600,"1600 POLK AVE San Diego, California"
29721,E23010031831,2023-01-23 12:28:53,2,1400,,HOTEL CIRCLE NORTH,,,,,10852R,R,623,3,1400,"1400 HOTEL CIRCLE NORTH San Diego, California"
29722,E23010031832,2023-01-23 12:29:56,2,4200,,EASTGATE,MAL,,,,1186,K,115,3,4200,"4200 EASTGATE MAL San Diego, California"
29723,E23010031833,2023-01-23 12:30:18,2,0,,AERO,DR,,SANDROCK,,T,K,311,2,,"AERO DR San Diego, California"
29724,E23010031834,2023-01-23 12:30:50,2,2600,,UPAS,ST,,,,T,O,813,2,2600,"2600 UPAS ST San Diego, California"
29725,E23010031835,2023-01-23 12:31:07,2,1100,,UNION,ST,,,,COURT,K,524,4,1100,"1100 UNION ST San Diego, California"
29726,E23010031836,2023-01-23 12:32:48,2,7900,,GIRARD,AVE,,,,415,K,124,2,7900,"7900 GIRARD AVE San Diego, California"
29727,E23010031837,2023-01-23 12:33:04,2,4900,,BUNNELL,ST,,,,T,O,446,2,4900,"4900 BUNNELL ST San Diego, California"
29728,E23010031838,2023-01-23 12:33:04,2,8500,,MIGUEL VISTA,PL,,,,INFO,K,436,2,8500,"8500 MIGUEL VISTA PL San Diego, California"
29729,E23010031839,2023-01-23 12:33:05,2,5400,,ADOBE FALLS,RD,,,,10851,R,323,1,5400,"5400 ADOBE FALLS RD San Diego, California"
29730,E23010031841,2023-01-23 12:34:24,2,0,,GENESEE,AVE,,STATE ROUTE 52 EB,,HZRD,K,114,1,,"GENESEE AVE San Diego, California"
29731,E23010031842,2023-01-23 12:34:37,2,8900,,CLAIREMONT MESA,BLV,,,,COURT,K,313,4,8900,"8900 CLAIREMONT MESA BLV San Diego, California"
29732,E23010031843,2023-01-23 12:36:26,2,1500,,GREEN BAY,ST,,,,459,O,722,1,1500,"1500 GREEN BAY ST San Diego, California"
29733,E23010031844,2023-01-23 12:38:35,2,14000,,CONDESA,DR,,,,459A,K,933,2,14000,"14000 CONDESA DR San Diego, California"
29734,E23010031845,2023-01-23 12:38:42,2,1400,,BROADWAY,,,,,,W,521,4,1400,"1400 BROADWAY San Diego, California"
29735,E23010031846,2023-01-23 12:38:59,2,1200,,EUCLID,AVE,,,,T,O,447,2,1200,"1200 EUCLID AVE San Diego, California"
29736,E23010031847,2023-01-23 12:39:01,2,5300,,BLOCH,ST,,,,459A,U,115,2,5300,"5300 BLOCH ST San Diego, California"
29737,E23010031848,2023-01-23 12:39:28,2,2200,,EBERS,ST,,,,T,K,614,2,2200,"2200 EBERS ST San Diego, California"
29738,E23010031849,2023-01-23 12:41:46,2,2400,,ROLL,DR,,,,586,O,713,2,2400,"2400 ROLL DR San Diego, California"
29739,E23010031850,2023-01-23 12:42:00,2,8700,,GENESEE,AVE,,,,MPSSTP,O,115,2,8700,"8700 GENESEE AVE San Diego, California"
29740,E23010031851,2023-01-23 12:42:05,2,0,,SUNSET CLIFFS BLVD RAMP,,,MISSION BAY DR RAMP,,T,K,123,2,,"SUNSET CLIFFS BLVD RAMP San Diego, California"
29741,E23010031852,2023-01-23 12:43:10,2,5100,,GROVELAND,DR,,,,1146,R,432,0,5100,"5100 GROVELAND DR San Diego, California"
29742,E23010031854,2023-01-23 12:43:51,2,6400,,HUTTON,AVE,,,,415,K,438,2,6400,"6400 HUTTON AVE San Diego, California"
29743,E23010031855,2023-01-23 12:45:36,2,4500,,ARIZONA,ST,,,,10851R,R,813,2,4500,"4500 ARIZONA ST San Diego, California"
29744,E23010031856,2023-01-23 12:46:34,2,100,,16TH,ST,,,,1151,K,521,2,100,"100 16TH ST San Diego, California"
29745,E23010031857,2023-01-23 12:46:41,2,200,,26TH,ST,,,,1146,R,515,0,200,"200 26TH ST San Diego, California"
29746,E23010031858,2023-01-23 12:47:28,2,4100,,54TH,ST,,,,MTG,K,826,4,4100,"4100 54TH ST San Diego, California"
29747,E23010031859,2023-01-23 12:50:36,2,900,,PARK,BLV,,,,SELENF,K,521,3,900,"900 PARK BLV San Diego, California"
29748,E23010031860,2023-01-23 12:51:06,2,2500,,IMPERIAL,AVE,,,,FD,K,512,2,2500,"2500 IMPERIAL AVE San Diego, California"
29749,E23010031861,2023-01-23 12:51:13,2,6500,,HERRICK,ST,,,,1185,O,433,3,6500,"6500 HERRICK ST San Diego, California"
29750,E23010031862,2023-01-23 12:53:27,2,4100,,SPILLMAN,DR,,,,415PP,K,837,2,4100,"4100 SPILLMAN DR San Diego, California"
29751,E23010031863,2023-01-23 12:53:51,2,6500,,HERRICK,ST,,,,1185,O,433,3,6500,"6500 HERRICK ST San Diego, California"
29752,E23010031864,2023-01-23 12:54:15,2,2100,,DEL MAR HEIGHTS,RD,,,,FD,K,933,2,2100,"2100 DEL MAR HEIGHTS RD San Diego, California"
29753,E23010031865,2023-01-23 12:55:16,2,8700,,COSTA VERDE,BLV,,,,MPSSTP,O,115,2,8700,"8700 COSTA VERDE BLV San Diego, California"
29754,E23010031866,2023-01-23 12:55:48,2,5200,,BLACK CANYON,RD,,,,FU,W,-1,2,5200,"5200 BLACK CANYON RD San Diego, California"
29755,E23010031867,2023-01-23 12:56:08,2,6600,,ALVARADO,RD,,,,911,CAN,327,1,6600,"6600 ALVARADO RD San Diego, California"
29756,E23010031868,2023-01-23 12:58:09,2,3700,,CENTRAL,AVE,,,,AU2,K,834,2,3700,"3700 CENTRAL AVE San Diego, California"
29757,E23010031869,2023-01-23 12:58:26,2,3900,,FEDERAL,BLV,,,,MTG,K,837,4,3900,"3900 FEDERAL BLV San Diego, California"
29758,E23010031870,2023-01-23 12:58:47,2,500,W,ASH,ST,,,,415,K,524,2,500,"500 W ASH ST San Diego, California"
29759,E23010031871,2023-01-23 12:59:59,2,4300,,GENESEE,AVE,,,,T,O,112,2,4300,"4300 GENESEE AVE San Diego, California"
29760,E23010031872,2023-01-23 13:00:06,2,3900,,CONVOY,ST,,,,415V,K,313,1,3900,"3900 CONVOY ST San Diego, California"
29761,E23010031873,2023-01-23 13:00:29,2,8900,,LIBRA,DR,,,,459R,R,242,3,8900,"8900 LIBRA DR San Diego, California"
29762,E23010031874,2023-01-23 13:01:06,2,5200,,BLACK TRAILS,,,,,FU,K,-1,2,5200,"5200 BLACK TRAILS San Diego, California"
29763,E23010031875,2023-01-23 13:01:31,2,1000,S,32ND,ST,,,,FOUND,R,512,4,1000,"1000 S 32ND ST San Diego, California"
29764,E23010031876,2023-01-23 13:02:40,2,6600,,ALVARADO,RD,,,,20002,R,327,1,6600,"6600 ALVARADO RD San Diego, California"
29765,E23010031877,2023-01-23 13:02:45,2,300,W,BROADWAY,,,,,COURT,K,525,4,300,"300 W BROADWAY San Diego, California"
29766,E23010031878,2023-01-23 13:02:49,2,0,,BERNARDO CENTER,DR,,BERNARDO PLAZA,,HZRD,K,234,1,,"BERNARDO CENTER DR San Diego, California"
29767,E23010031879,2023-01-23 13:03:45,2,300,,MARINE,ST,,,,1186,CAN,124,3,300,"300 MARINE ST San Diego, California"
29768,E23010031880,2023-01-23 13:03:49,2,300,,MARINE,ST,,,,1186,K,124,3,300,"300 MARINE ST San Diego, California"
29769,E23010031881,2023-01-23 13:04:02,2,0,,F,ST,,DENBY,,1087,K,444,2,,"F ST San Diego, California"
29770,E23010031883,2023-01-23 13:06:36,2,8800,,COSTA VERDE,BLV,,,,MPSSTP,O,115,2,8800,"8800 COSTA VERDE BLV San Diego, California"
29771,E23010031884,2023-01-23 13:07:40,2,4900,,COLLEGE,AVE,,,,911,K,326,1,4900,"4900 COLLEGE AVE San Diego, California"
29772,E23010031885,2023-01-23 13:08:41,2,300,,PARK,BLV,,,,SELENF,K,521,3,300,"300 PARK BLV San Diego, California"
29773,E23010031886,2023-01-23 13:08:57,2,1000,,09TH,AVE,,,,INFO,W,524,2,1000,"1000 09TH AVE San Diego, California"
29774,E23010031887,2023-01-23 13:10:33,2,9100,,EMDEN,RD,,,,1021,K,233,3,9100,"9100 EMDEN RD San Diego, California"
29775,E23010031888,2023-01-23 13:10:51,2,2700,,WOMBLE,RD,,,,211A,U,611,1,2700,"2700 WOMBLE RD San Diego, California"
29776,E23010031889,2023-01-23 13:12:07,2,1000,,EMERALD,ST,,,,CW,K,122,1,1000,"1000 EMERALD ST San Diego, California"
29777,E23010031890,2023-01-23 13:14:44,2,7400,,HAZARD CENTER,DR,,,,242R,R,315,3,7400,"7400 HAZARD CENTER DR San Diego, California"
29778,E23010031891,2023-01-23 13:14:54,2,0,,16TH,ST,,K,,1150,R,521,2,,"16TH ST San Diego, California"
29779,E23010031892,2023-01-23 13:14:57,2,6900,,MIRA MESA,BLV,,,,T,O,242,2,6900,"6900 MIRA MESA BLV San Diego, California"
29780,E23010031893,2023-01-23 13:18:26,2,5400,,CONRAD,AVE,,,,5150V,A,114,0,5400,"5400 CONRAD AVE San Diego, California"
29781,E23010031894,2023-01-23 13:18:48,2,2200,,WEST MISSION BAY,DR,,,,415,K,123,2,2200,"2200 WEST MISSION BAY DR San Diego, California"
29782,E23010031895,2023-01-23 13:19:00,2,100,,HOTEL CIRCLE SOUTH,,,,,1016,A,623,2,100,"100 HOTEL CIRCLE SOUTH San Diego, California"
29783,E23010031896,2023-01-23 13:19:47,2,12500,,EL CAMINO REAL,,,,,MTG,K,934,4,12500,"12500 EL CAMINO REAL San Diego, California"
29784,E23010031897,2023-01-23 13:21:03,2,3300,,NOBEL,DR,,,,MPSSTP,O,124,2,3300,"3300 NOBEL DR San Diego, California"
29785,E23010031898,2023-01-23 13:21:38,2,9900,,CARMEL MOUNTAIN,RD,,,,459R,K,233,3,9900,"9900 CARMEL MOUNTAIN RD San Diego, California"
29786,E23010031899,2023-01-23 13:22:16,2,5800,,COPLEY,DR,,,,911,K,313,1,5800,"5800 COPLEY DR San Diego, California"
29787,E23010031900,2023-01-23 13:22:58,2,1900,,54TH,ST,,,,459R,K,451,2,1900,"1900 54TH ST San Diego, California"
29788,E23010031901,2023-01-23 13:23:19,2,6000,,WOODDALE,ROW,,,,459A,U,124,2,6000,"6000 WOODDALE ROW San Diego, California"
29789,E23010031904,2023-01-23 13:26:37,2,100,,NOELINE,WAY,,,,5150V,CAN,436,1,100,"100 NOELINE WAY San Diego, California"
29790,E23010031905,2023-01-23 13:26:55,2,300,,14TH,ST,,,,911,CAN,521,1,300,"300 14TH ST San Diego, California"
29791,E23010031906,2023-01-23 13:26:57,2,3600,,ETHAN ALLEN,AVE,,,,10851E,R,116,3,3600,"3600 ETHAN ALLEN AVE San Diego, California"
29792,E23010031907,2023-01-23 13:27:02,2,1200,,FASHION VALLEY,RD,,,,415V,K,623,1,1200,"1200 FASHION VALLEY RD San Diego, California"
29793,E23010031908,2023-01-23 13:28:53,2,9100,,EMDEN,RD,,,,FU,K,233,2,9100,"9100 EMDEN RD San Diego, California"
29794,E23010031909,2023-01-23 13:29:51,2,1900,,CABLE,ST,,,,T,K,614,2,1900,"1900 CABLE ST San Diego, California"
29795,E23010031910,2023-01-23 13:32:28,2,900,,HERITAGE,RD,,,,242,CAN,713,1,900,"900 HERITAGE RD San Diego, California"
29796,E23010031911,2023-01-23 13:32:30,2,3300,,CHANNEL,WAY,,,,T,O,611,2,3300,"3300 CHANNEL WAY San Diego, California"
